Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
"LIVE DVD & Blu-ray “BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""” TRAILER",2019-03-04T02:00:06Z,2309962,152803,5979
BLACKPINK - 'BLACKPINK DIARIES' EP.2,2019-03-01T01:00:01Z,6413198,356760,13274
BLACKPINK - 'BLACKPINK DIARIES' EP.1,2019-02-16T07:00:01Z,9209380,549815,22802
ROSÉ - 'EYES CLOSED (Halsey)' COVER,2019-02-10T15:00:10Z,32897210,1870941,119860
JENNIE - 'SOLO' DIARY LAST SPECIAL EPISODE,2018-12-28T05:00:05Z,3798140,183476,6605
JENNIE - 'SOLO' DIARY EP.5-2,2018-12-27T05:40:07Z,6448707,290480,8631
JENNIE - 'SOLO' DIARY EP.5-1,2018-12-26T05:00:05Z,11148652,510230,10316
BLACKPINK - 'SOLO' + '뚜두뚜두(DDU-DU DDU-DU)' + 'FOREVER YOUNG' in 2018 SBS Gayodaejun,2018-12-26T00:49:10Z,325395667,5477581,202352
JENNIE - 'SOLO' DIARY EP.4-3,2018-12-22T00:00:00Z,4057884,182848,5052
JENNIE - 'SOLO' DIARY EP.4-2,2018-12-20T00:00:00Z,2922615,153956,4362
JENNIE - 'SOLO' DIARY EP.4-1,2018-12-18T00:00:01Z,7512261,323571,6445
JENNIE - ‘SOLO’ 1216 SBS Inkigayo : NO.1 OF THE WEEK,2018-12-16T09:05:16Z,4741308,216822,7754
JENNIE - 'SOLO' FAN SIGNING DAY,2018-12-15T01:00:00Z,2599958,190987,5270
JENNIE - ‘SOLO’ 1209 SBS Inkigayo,2018-12-09T08:37:05Z,12847994,404243,13422
JENNIE - 'SOLO' DIARY EP.3,2018-12-08T01:00:01Z,4044648,201756,5227
JENNIE - ‘SOLO’ 1202 SBS Inkigayo : NO.1 OF THE WEEK,2018-12-02T09:01:03Z,5802570,248109,9574
JENNIE - 'SOLO' DIARY EP.2-2,2018-12-02T01:00:01Z,3034760,154788,4288
JENNIE - 'SOLO' DIARY EP.2-1,2018-12-01T01:00:02Z,5672731,272467,7009
JAPAN FULL ALBUM “BLACKPINK IN YOUR AREA” TRAILER,2018-11-28T03:00:05Z,1813465,98519,4002
BLACKPINK - 2019 WORLD TOUR [IN YOUR AREA] SPOT,2018-11-27T07:00:02Z,1313944,115009,15400
JENNIE - ‘SOLO’ 1125 SBS Inkigayo : NO.1 OF THE WEEK,2018-11-25T11:46:19Z,16486296,647310,25624
JENNIE - ‘SOLO’ PERFORMANCE VIDEO,2018-11-24T04:00:01Z,14644243,703451,17902
JENNIE - 'SOLO' PERFORMANCE [IN YOUR AREA] SEOUL,2018-11-22T00:30:00Z,27776002,983419,25847
JENNIE - 'SOLO' DIARY EP.1,2018-11-18T01:00:05Z,4627269,298316,7348
JENNIE - 'SOLO' CHOREOGRAPHY ALTERNATE EDITED VERSION,2018-11-17T08:22:19Z,3624123,249589,4685
JENNIE - 'SOLO' CHOREOGRAPHY UNEDITED VERSION,2018-11-16T01:00:05Z,244182028,4019587,183974
JENNIE - 'SOLO' CHOREOGRAPHY CUT TEASER,2018-11-14T00:00:02Z,2469753,266228,5723
JENNIE - 'SOLO' M/V MAKING FILM,2018-11-13T01:00:01Z,6231185,474287,10478
JENNIE - 'SOLO' M/V,2018-11-12T09:00:04Z,819116062,13000076,1714613
JENNIE - 'SOLO' M/V TEASER,2018-11-09T01:00:00Z,10731534,889037,27954
JENNIE - 'SOLO' TEASER VIDEO #2,2018-11-03T06:00:01Z,4124789,431189,13733
JENNIE - 'SOLO' TEASER VIDEO #1,2018-10-29T01:10:02Z,5396480,521910,32993
BLACKPINK - 2018 TOUR [IN YOUR AREA] SEOUL X BC CARD,2018-10-11T09:00:09Z,1114800,89597,6133
